UniqueID;Data;taxon_key;ScientificName;ScientificName_corrected;Species;Level;Genus;Family;Order;Class;FamCode;GenCode;DemersPelagic;EnvTemp;DepthRangeShallow;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel
795;SAU;655735;Tomicodon chilensis;Tomicodon chilensis;Tomicodon chilensis;species;Tomicodon;Gobiesocidae;Gobiesociformes;Actinopterygii;434;2861;demersal;subtropical;;6;5;elongate;benthic;0.47;2;3.3;genus;species;species;family;species;species;species
559;SAU;606317;Totoaba macdonaldi;Totoaba macdonaldi;Totoaba macdonaldi;species;Totoaba;Sciaenidae;Perciformes;Actinopterygii;331;8867;demersal;subtropical;10;102.24;200;fusiform;benthic;0.32;1.9;4.1;family;species;species;species;species;species;species
2533;initial;;Trachinocephalus myops;Trachinocephalus myops;Trachinocephalus myops;species;Trachinocephalus;Synodontidae;Aulopiformes;Actinopterygii;NA;NA;reef_associated;tropical;;90;40;elongate;benthic;0.24;2.9;4.4;species;species;species;species;species;species;species
2534;initial;601978;Trachinotus baillonii;Trachinotus baillonii;Trachinotus baillonii;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;3;60;fusiform;benthic;0.34;3.1;3.56;species;genus;genus;species;species;species;species
2535;initial;601963;Trachinotus blochii;Trachinotus blochii;Trachinotus blochii;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;7;60;short_deep;benthic;0.17;3.6;3.7;species;species;species;species;species;species;species
2536;initial;600380;Trachinotus carolinus;Trachinotus carolinus;Trachinotus carolinus;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;70;64;short_deep;benthic;0.31;2.1;3.5;species;species;species;species;species;species;species
132;SAU;601009;Trachinotus cayennensis;Trachinotus cayennensis;Trachinotus cayennensis;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;314;2819;demersal;tropical;;70;60;fusiform;benthic;0.31;2.1;3.9;species;species;species;genus;species;species;species
2537;initial;601010;Trachinotus falcatus;Trachinotus falcatus;Trachinotus falcatus;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;36;122;short_deep;benthic;0.34;3.1;3.5;species;species;species;species;species;species;species
133;SAU;601011;Trachinotus goodei;Trachinotus goodei;Trachinotus goodei;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;314;2819;reef_associated;tropical;0;12;50;short_deep;benthic;0.37;1.8;4.3;species;species;species;species;species;species;species
2538;initial;601964;Trachinotus mookalee;Trachinotus mookalee;Trachinotus mookalee;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;demersal;tropical;;47;90;short_deep;benthic;0.23;2.7;3.71;genus;species;species;genus;species;species;species
2539;initial;601773;Trachinotus ovatus;Trachinotus ovatus;Trachinotus ovatus;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_neritic;subtropical;;200;70;fusiform;benthic;0.29;2.2;3.7;species;species;species;species;species;species;species
2540;initial;;Trachinotus rhodopus;Trachinotus rhodopus;Trachinotus rhodopus;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;46.67;61;fusiform;benthic;0.34;3.1;4;genus;genus;genus;species;species;species;species
2541;initial;;Trachinotus stilbe;Trachinotus stilbe;Trachinotus stilbe;species;Trachinotus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_neritic;tropical;;6;34;short_deep;benthic;0.34;3.1;3.65;species;genus;genus;genus;species;genus;species
2542;initial;601363;Trachinus draco;Trachinus draco;Trachinus draco;species;Trachinus;Trachinidae;Perciformes;Actinopterygii;NA;NA;demersal;temperate;;150;53;fusiform;benthic;0.36;1.9;4.18;species;notspecified;notspecified;species;species;species;species
323;SAU;603265;Trachipterus arcticus;Trachipterus arcticus;Trachipterus arcticus;species;Trachipterus;Trachipteridae;Lampriformes;Actinopterygii;225;3623;pelagic_neritic;temperate;300;600;300;elongate;pelagic;0.07;7.6;4.5;species;species;species;species;species;species;species
244;SAU;601777;Trachipterus trachypterus;Trachipterus trachypterus;Trachipterus trachypterus;species;Trachipterus;Trachipteridae;Lampriformes;Actinopterygii;225;3623;pelagic_neritic;tropical;100;600;300;elongate;pelagic;0.07;7.6;2.9;species;species;species;species;species;species;species
2543;initial;605382;Trachurus capensis;Trachurus capensis;Trachurus capensis;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_neritic;subtropical;;500;60;fusiform;pelagic;0.13;5.1;3.5;species;species;species;species;species;species;species
2544;initial;600372;Trachurus declivis;Trachurus declivis;Trachurus declivis;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;temperate;;460;64;fusiform;pelagic;0.2;3.41;3.9;species;species;species;species;species;species;species
2545;initial;600366;Trachurus japonicus;Trachurus japonicus;Trachurus japonicus;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_neritic;tropical;;275;50;fusiform;pelagic;0.14;4.62;3.4;species;species;species;species;species;species;species
2546;initial;600369;Trachurus lathami;Trachurus lathami;Trachurus lathami;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;200;73;fusiform;pelagic;0.25;2.94;4;species;species;species;species;species;species;species
2547;initial;601980;Trachurus longimanus;Trachurus longimanus;Trachurus longimanus;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;demersal;temperate;;125;22;fusiform;benthic;0.7;1.1;3.59;species;species;species;genus;species;species;species
2548;initial;601278;Trachurus mediterraneus;Trachurus mediterraneus;Trachurus mediterraneus;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;500;60;fusiform;pelagic;0.21;3.28;3.8;species;species;species;species;species;species;species
2549;initial;600367;Trachurus murphyi;Trachurus murphyi;Trachurus murphyi;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;306;70;fusiform;pelagic;0.09;6.99;3.3;species;species;species;species;species;species;species
2550;initial;;Trachurus novaezelandiae;Trachurus novaezelandiae;Trachurus novaezelandiae;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;500;50;fusiform;benthic;0.3;2.49;3.22;species;species;genus;species;species;species;species
2551;initial;601279;Trachurus picturatus;Trachurus picturatus;Trachurus picturatus;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;370;60;fusiform;pelagic;0.08;8.12;3.3;species;species;species;species;species;species;species
2552;initial;600368;Trachurus symmetricus;Trachurus symmetricus;Trachurus symmetricus;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;400;81;fusiform;pelagic;0.68;0.99;3.6;species;species;species;species;species;species;species
2553;initial;601365;Trachurus trachurus;Trachurus trachurus;Trachurus trachurus;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;pelagic_neritic;subtropical;;1050;70;fusiform;pelagic;0.14;4.86;3.7;species;species;species;species;species;species;species
2554;initial;600371;Trachurus trecae;Trachurus trecae;Trachurus trecae;species;Trachurus;Carangidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;tropical;;100;35;fusiform;pelagic;0.26;2.61;3.5;species;species;species;species;species;species;species
2555;initial;;Trachypoma macracanthus;Trachypoma macracanthus;Trachypoma macracanthus;species;Trachypoma;Serranidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;45;22;fusiform;pelagic;0.24;3.78;3.86;species;family;family;family;species;species;species
396;SAU;604556;Trachyrincus scabrus;Trachyrincus scabrus;Trachyrincus scabrus;species;Trachyrincus;Macrouridae;Gadiformes;Actinopterygii;185;2216;demersal;subtropical;395;1700;60;elongate;benthic;0.22;3.1;3.6;species;species;species;species;species;species;species
356;SAU;604011;Trachyscorpia cristulata cristulata;Trachyscorpia cristulata cristulata;Trachyscorpia cristulata cristulata;species;Trachyscorpia;Sebastidae;Scorpaeniformes;Actinopterygii;573;7836;demersal;subtropical;130;1100;50;fusiform;benthic;0.09;7.4;3.77;species;species;species;family;species;species;species
769;SAU;617286;Trachyscorpia cristulata echinata;Trachyscorpia cristulata echinata;Trachyscorpia cristulata echinata;species;Trachyscorpia;Sebastidae;Scorpaeniformes;Actinopterygii;573;7836;demersal;subtropical;200;2500;56.9;fusiform;benthic;0.09;7.3;4.2;species;species;species;species;species;species;species
704;SAU;611223;Tragulichthys jaculiferus;Tragulichthys jaculiferus;Tragulichthys jaculiferus;species;Tragulichthys;Diodontidae;Tetraodontiformes;Actinopterygii;449;8247;reef_associated;tropical;26;137;30;short_deep;benthic;0.46;1;3.5;species;order;order;species;species;species;species
2556;initial;;Trematomus bernacchii;Trematomus bernacchii;Trematomus bernacchii;species;Trematomus;Nototheniidae;Perciformes;Actinopterygii;NA;NA;demersal;polar_deep;;700;28;fusiform;benthic;0.91;0.8;3.4;species;species;species;species;species;species;species
2557;initial;607054;Trematomus eulepidotus;Trematomus eulepidotus;Trematomus eulepidotus;species;Trematomus;Nototheniidae;Perciformes;Actinopterygii;NA;NA;demersal;polar_deep;;650;34;fusiform;pelagic;0.22;3.2;3.4;species;species;species;species;species;species;species
2558;initial;607055;Trematomus hansoni;Trematomus hansoni;Trematomus hansoni;species;Trematomus;Nototheniidae;Perciformes;Actinopterygii;NA;NA;demersal;polar_deep;;549;41;fusiform;pelagic;0.19;3.6;3.4;species;species;species;species;species;species;species
2559;initial;;Trematomus lepidorhinus;Trematomus lepidorhinus;Trematomus lepidorhinus;species;Trematomus;Nototheniidae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;800;31;fusiform;pelagic;0.24;3;3.8;species;species;species;species;species;species;species
2560;initial;;Trematomus pennellii;Trematomus pennellii;Trematomus pennellii;species;Trematomus;Nototheniidae;Perciformes;Actinopterygii;NA;NA;demersal;polar_deep;;732;24;fusiform;benthic;0.25;3;3.3;species;species;species;species;species;species;species
2561;initial;;Trematomus scotti;Trematomus scotti;Trematomus scotti;species;Trematomus;Nototheniidae;Perciformes;Actinopterygii;NA;NA;demersal;polar_deep;;793;16;fusiform;pelagic;0.37;2.1;3.2;species;species;species;species;species;species;species
2562;initial;600907;Triaenodon obesus;Triaenodon obesus;Triaenodon obesus;species;Triaenodon;Carcharhinidae;Carcharhiniformes;Elasmobranchii;NA;NA;reef_associated;tropical;;330;213;fusiform;pelagic;0.23;8;4.36;species;family;species;species;species;species;species
2563;initial;601288;Trichiurus lepturus;Trichiurus lepturus;Trichiurus lepturus;species;Trichiurus;Trichiuridae;Perciformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;589;234;elongate;pelagic;0.29;2.06;4.4;species;species;species;species;species;species;species
2564;initial;607530;Trichopsetta caribbaea;Trichopsetta caribbaea;Trichopsetta caribbaea;species;Trichopsetta;Bothidae;Pleuronectiformes;Actinopterygii;NA;NA;demersal;tropical;;300;18;flat;benthic;0.34;2.3;3.59;species;species;species;family;species;species;species
2565;initial;605038;Trigla lyra;Trigla lyra;Trigla lyra;species;Trigla;Triglidae;Scorpaeniformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;700;60;elongate;benthic;0.11;5.8;3.6;species;species;species;species;species;species;species
2566;initial;605081;Trigloporus lastoviza;Chelidonichthys lastoviza;Chelidonichthys lastoviza;species;Chelidonichthys;Triglidae;;;266;8565;demersal;subtropical;10;150;40;fusiform;benthic;0.65;1.1;3.5;species;species;species;species;species;species;species
373;SAU;604260;Trinectes maculatus;Trinectes maculatus;Trinectes maculatus;species;Trinectes;Achiridae;Pleuronectiformes;Actinopterygii;516;2657;demersal;tropical;0;75;20;short_deep;benthic;0.19;4;3.5;species;species;species;family;species;species;species
641;SAU;607580;Trinectes paulistanus;Trinectes paulistanus;Trinectes paulistanus;species;Trinectes;Achiridae;Pleuronectiformes;Actinopterygii;516;2657;demersal;tropical;1;16;18.2;short_deep;benthic;0.5;1.6;3.3;species;species;species;species;species;species;species
392;SAU;604505;Triodon macropterus;Triodon macropterus;Triodon macropterus;species;Triodon;Triodontidae;Tetraodontiformes;Actinopterygii;447;881;reef_associated;tropical;50;300;54;short_deep;pelagic;0.46;1;3.1;species;order;order;species;species;species;species
273;SAU;602023;Tripterophycis gilchristi;Tripterophycis gilchristi;Tripterophycis gilchristi;species;Tripterophycis;Moridae;Gadiformes;Actinopterygii;180;10096;demersal;tropical;100;1000;33;elongate;benthic;0.18;3.9;3;species;species;species;species;species;species;species
2567;initial;601023;Trisopterus esmarkii;Trisopterus esmarkii;Trisopterus esmarkii;species;Trisopterus;Gadidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;temperate;;300;35;fusiform;pelagic;0.52;1.45;3.2;species;species;species;species;species;species;species
2568;initial;601367;Trisopterus luscus;Trisopterus luscus;Trisopterus luscus;species;Trisopterus;Gadidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;temperate;;100;46;fusiform;benthic;0.21;3.26;3.7;species;species;species;species;species;species;species
2569;initial;600481;Trisopterus minutus;Trisopterus minutus;Trisopterus minutus;species;Trisopterus;Gadidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;temperate;;440;40;fusiform;benthic;0.18;3.96;3.7;species;species;species;species;species;species;species
203;SAU;601317;Tylosurus acus melanotus;Tylosurus acus melanotus;Tylosurus acus melanotus;species;Tylosurus;Belonidae;Beloniformes;Actinopterygii;207;1044;reef_associated;tropical;0;1;100;elongate;pelagic;0.19;3.2;4.3;species;species;species;species;species;species;species
2570;initial;600977;Tylosurus crocodilus;Tylosurus crocodilus;Tylosurus crocodilus;species;Tylosurus;Belonidae;Beloniformes;Actinopterygii;NA;NA;reef_associated;tropical;;13;150;elongate;pelagic;0.13;4.5;4.15;species;species;species;family;species;species;species
266;SAU;601931;Ulua aurochs;Ulua aurochs;Ulua aurochs;species;Ulua;Carangidae;Perciformes;Actinopterygii;314;3770;pelagic_neritic;tropical;;168.08;50;short_deep;benthic;0.37;1.8;4.1;family;species;species;species;species;species;species
2571;initial;604548;Umbrina canariensis;Umbrina canariensis;Umbrina canariensis;species;Umbrina;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;300;80;fusiform;benthic;0.26;2.55;3.4;species;species;species;species;species;species;species
2572;initial;600413;Umbrina canosai;Umbrina canosai;Umbrina canosai;species;Umbrina;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;200;40;fusiform;benthic;0.41;1.71;3.8;species;species;species;species;species;species;species
2573;initial;601306;Umbrina cirrosa;Umbrina cirrosa;Umbrina cirrosa;species;Umbrina;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;100;73;fusiform;benthic;0.28;2.25;3.4;species;species;species;species;species;species;species
169;SAU;601199;Umbrina coroides;Umbrina coroides;Umbrina coroides;species;Umbrina;Sciaenidae;Perciformes;Actinopterygii;331;1644;demersal;tropical;5;15;35;fusiform;benthic;0.36;2.1;3.1;species;species;species;species;species;species;species
2574;initial;;Upeneichthys vlamingii;Upeneichthys vlamingii;Upeneichthys vlamingii;species;Upeneichthys;Mullidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;100;35;fusiform;benthic;0.5;1.48;3.4;species;family;family;genus;species;species;species
2575;initial;;Upeneus arge;Upeneus arge;Upeneus arge;species;Upeneus;Mullidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;50;33;fusiform;benthic;0.51;1.48;3.54;species;species;family;species;species;species;species
653;SAU;607879;Upeneus japonicus;Upeneus japonicus;Upeneus japonicus;species;Upeneus;Mullidae;Perciformes;Actinopterygii;332;1675;reef_associated;tropical;4;200;16.2;fusiform;benthic;0.67;1.2;3.6;species;species;species;species;species;species;species
2576;initial;;Upeneus moluccensis;Upeneus moluccensis;Upeneus moluccensis;species;Upeneus;Mullidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;120;22;fusiform;benthic;0.65;1.14;3.6;species;species;species;species;species;species;species
2577;initial;;Upeneus parvus;Upeneus parvus;Upeneus parvus;species;Upeneus;Mullidae;Perciformes;Actinopterygii;NA;NA;demersal;tropical;;100;30;fusiform;benthic;0.47;1.5;3.9;species;species;species;species;species;species;species
383;SAU;604445;Upeneus sulphureus;Upeneus sulphureus;Upeneus sulphureus;species;Upeneus;Mullidae;Perciformes;Actinopterygii;332;1675;demersal;tropical;10;90;23;fusiform;benthic;0.95;0.8;3.1;species;species;species;species;species;species;species
2578;initial;605995;Upeneus taeniopterus;Upeneus taeniopterus;Upeneus taeniopterus;species;Upeneus;Mullidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;50;33;fusiform;benthic;0.51;1.48;3.54;species;species;family;species;species;species;species
2579;initial;;Upeneus tragula;Upeneus tragula;Upeneus tragula;species;Upeneus;Mullidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;42;30;fusiform;benthic;0.9;1.48;3.5;species;species;family;species;species;species;species
414;SAU;604821;Upeneus vittatus;Upeneus vittatus;Upeneus vittatus;species;Upeneus;Mullidae;Perciformes;Actinopterygii;332;1675;reef_associated;tropical;5;100;28;fusiform;benthic;0.52;1.5;3.6;species;species;species;species;species;species;species
