"","source","year","geographic_location_cleaned","hdi","demers_pelag","env_temp","form_clean","species_from_search","family","paper_id","nutrient","value","SpecCode","Order","DemersPelag","DepthRangeDeep","BodyShapeI","Lmax","EnvTemp","TL","K","tm","Habitat","pelagic"
"1097","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Hemibagrus nemurus","Bagridae","Tee_99","Calcium",17,5427,"Siluriformes","benthopelagic",NA,"fusiform",65,"tropical",3.62,0.305913899015013,2.00848835135405,"Freshwater",0
"1098","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Hemibagrus nemurus","Bagridae","Tee_99","Iron",0.4,5427,"Siluriformes","benthopelagic",NA,"fusiform",65,"tropical",3.62,0.305913899015013,2.00848835135405,"Freshwater",0
"1099","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Hemibagrus nemurus","Bagridae","Tee_99","Vitamin A",109,5427,"Siluriformes","benthopelagic",NA,"fusiform",65,"tropical",3.62,0.305913899015013,2.00848835135405,"Freshwater",0
"1100","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Puntius bimaculatus","Cyprinidae","Tee_99","Protein",18,13635,"Cypriniformes","benthopelagic",NA,"fusiform",7,"tropical",2.36,0.763960040795349,0.731116222016539,"Freshwater",0
"1101","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Puntius bimaculatus","Cyprinidae","Tee_99","Calcium",24,13635,"Cypriniformes","benthopelagic",NA,"fusiform",7,"tropical",2.36,0.763960040795349,0.731116222016539,"Freshwater",0
"1102","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Puntius bimaculatus","Cyprinidae","Tee_99","Iron",1.4,13635,"Cypriniformes","benthopelagic",NA,"fusiform",7,"tropical",2.36,0.763960040795349,0.731116222016539,"Freshwater",0
"1103","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Puntius bimaculatus","Cyprinidae","Tee_99","Vitamin A",151,13635,"Cypriniformes","benthopelagic",NA,"fusiform",7,"tropical",2.36,0.763960040795349,0.731116222016539,"Freshwater",0
"1104","Fiorella",1989,"Malaysia","High","benthopelagic",NA,"whole","Cyprinus carpio","Cyprinidae","Tee_99","Protein",15,1450,"Cypriniformes","benthopelagic",NA,"fusiform",120,"tropical",3.38,0.294132075471698,2.57792093024835,"Freshwater",0
"1105","Fiorella",1989,"Malaysia","High","benthopelagic",NA,"whole","Cyprinus carpio","Cyprinidae","Tee_99","Calcium",21,1450,"Cypriniformes","benthopelagic",NA,"fusiform",120,"tropical",3.38,0.294132075471698,2.57792093024835,"Freshwater",0
"1106","Fiorella",1989,"Malaysia","High","benthopelagic",NA,"whole","Cyprinus carpio","Cyprinidae","Tee_99","Iron",0.8,1450,"Cypriniformes","benthopelagic",NA,"fusiform",120,"tropical",3.38,0.294132075471698,2.57792093024835,"Freshwater",0
"1107","Fiorella",1989,"Malaysia","High","benthopelagic",NA,"whole","Cyprinus carpio","Cyprinidae","Tee_99","Vitamin A",26,1450,"Cypriniformes","benthopelagic",NA,"fusiform",120,"tropical",3.38,0.294132075471698,2.57792093024835,"Freshwater",0
"1108","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Barbonymus gonionotus","Cyprinidae","Tee_99","Protein",16.3,286,"Cypriniformes","benthopelagic",NA,"fusiform",40.5,"tropical",2.36,0.29526655479348,1.81491012281824,"Freshwater",0
"1109","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Barbonymus gonionotus","Cyprinidae","Tee_99","Calcium",32,286,"Cypriniformes","benthopelagic",NA,"fusiform",40.5,"tropical",2.36,0.29526655479348,1.81491012281824,"Freshwater",0
"1110","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Barbonymus gonionotus","Cyprinidae","Tee_99","Iron",0.7,286,"Cypriniformes","benthopelagic",NA,"fusiform",40.5,"tropical",2.36,0.29526655479348,1.81491012281824,"Freshwater",0
"1111","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Barbonymus gonionotus","Cyprinidae","Tee_99","Vitamin A",36,286,"Cypriniformes","benthopelagic",NA,"fusiform",40.5,"tropical",2.36,0.29526655479348,1.81491012281824,"Freshwater",0
"1112","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Osphronemus goramy","Osphronemidae","Tee_99","Protein",19,498,"Perciformes","benthopelagic",NA,"short_deep",70,"tropical",2.76,0.518498178560551,1.52996035850472,"Brackish",0
"1113","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Osphronemus goramy","Osphronemidae","Tee_99","Calcium",19,498,"Perciformes","benthopelagic",NA,"short_deep",70,"tropical",2.76,0.518498178560551,1.52996035850472,"Brackish",0
"1114","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Osphronemus goramy","Osphronemidae","Tee_99","Iron",0.3,498,"Perciformes","benthopelagic",NA,"short_deep",70,"tropical",2.76,0.518498178560551,1.52996035850472,"Brackish",0
"1115","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Osphronemus goramy","Osphronemidae","Tee_99","Vitamin A",47,498,"Perciformes","benthopelagic",NA,"short_deep",70,"tropical",2.76,0.518498178560551,1.52996035850472,"Brackish",0
"1116","Fiorella",1989,"Malaysia","High","demersal","subtropical","whole","Ctenopharyngodon idella","Cyprinidae","Tee_99","Protein",17.6,79,"Cypriniformes","demersal",30,"fusiform",150,"tropical",2,0.13262,4.88342725793029,"Brackish",0
"1117","Fiorella",1989,"Malaysia","High","demersal","subtropical","whole","Ctenopharyngodon idella","Cyprinidae","Tee_99","Calcium",21,79,"Cypriniformes","demersal",30,"fusiform",150,"tropical",2,0.13262,4.88342725793029,"Brackish",0
"1118","Fiorella",1989,"Malaysia","High","demersal","subtropical","whole","Ctenopharyngodon idella","Cyprinidae","Tee_99","Iron",1.1,79,"Cypriniformes","demersal",30,"fusiform",150,"tropical",2,0.13262,4.88342725793029,"Brackish",0
"1119","Fiorella",1989,"Malaysia","High","demersal","subtropical","whole","Ctenopharyngodon idella","Cyprinidae","Tee_99","Vitamin A",39,79,"Cypriniformes","demersal",30,"fusiform",150,"tropical",2,0.13262,4.88342725793029,"Brackish",0
"1120","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Clarias batrachus","Clariidae","Tee_99","Protein",19.3,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"1121","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Clarias batrachus","Clariidae","Tee_99","Calcium",31,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"1122","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Clarias batrachus","Clariidae","Tee_99","Iron",1.2,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"1123","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Clarias batrachus","Clariidae","Tee_99","Vitamin A",45,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"1124","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Labeo rohita","Cyprinidae","Tee_99","Protein",16.9,82,"Cypriniformes","benthopelagic",NA,"fusiform",200,"tropical",2.19,0.329,2.67940205773826,"Freshwater",0
"1125","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Labeo rohita","Cyprinidae","Tee_99","Calcium",19,82,"Cypriniformes","benthopelagic",NA,"fusiform",200,"tropical",2.19,0.329,2.67940205773826,"Freshwater",0
"1126","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Labeo rohita","Cyprinidae","Tee_99","Iron",1.2,82,"Cypriniformes","benthopelagic",NA,"fusiform",200,"tropical",2.19,0.329,2.67940205773826,"Freshwater",0
"1127","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Labeo rohita","Cyprinidae","Tee_99","Vitamin A",5,82,"Cypriniformes","benthopelagic",NA,"fusiform",200,"tropical",2.19,0.329,2.67940205773826,"Freshwater",0
"1128","Fiorella",1989,"Malaysia","High","benthopelagic","temperate","whole","Hypophthalmichthys nobilis","Cyprinidae","Tee_99","Protein",16.2,275,"Cypriniformes","benthopelagic",NA,"fusiform",146,"temperate",2.83,0.17716,3.60184891731327,"Freshwater",0
"1129","Fiorella",1989,"Malaysia","High","benthopelagic","temperate","whole","Hypophthalmichthys nobilis","Cyprinidae","Tee_99","Calcium",25,275,"Cypriniformes","benthopelagic",NA,"fusiform",146,"temperate",2.83,0.17716,3.60184891731327,"Freshwater",0
"1130","Fiorella",1989,"Malaysia","High","benthopelagic","temperate","whole","Hypophthalmichthys nobilis","Cyprinidae","Tee_99","Iron",0.9,275,"Cypriniformes","benthopelagic",NA,"fusiform",146,"temperate",2.83,0.17716,3.60184891731327,"Freshwater",0
"1131","Fiorella",1989,"Malaysia","High","benthopelagic","temperate","whole","Hypophthalmichthys nobilis","Cyprinidae","Tee_99","Vitamin A",12,275,"Cypriniformes","benthopelagic",NA,"fusiform",146,"temperate",2.83,0.17716,3.60184891731327,"Freshwater",0
"1132","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa micropeltes","Channidae","Tee_99","Protein",19.7,344,"Perciformes","benthopelagic",NA,"elongate",130,"tropical",3.85,0.379906673097867,1.74050700235282,"Freshwater",0
"1133","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa micropeltes","Channidae","Tee_99","Calcium",32,344,"Perciformes","benthopelagic",NA,"elongate",130,"tropical",3.85,0.379906673097867,1.74050700235282,"Freshwater",0
"1134","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa micropeltes","Channidae","Tee_99","Iron",0.4,344,"Perciformes","benthopelagic",NA,"elongate",130,"tropical",3.85,0.379906673097867,1.74050700235282,"Freshwater",0
"1135","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa micropeltes","Channidae","Tee_99","Vitamin A",19,344,"Perciformes","benthopelagic",NA,"elongate",130,"tropical",3.85,0.379906673097867,1.74050700235282,"Freshwater",0
"1136","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa striata","Channidae","Tee_99","Protein",20.6,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"1137","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa striata","Channidae","Tee_99","Calcium",37,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"1138","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa striata","Channidae","Tee_99","Iron",0.5,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"1139","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Channa striata","Channidae","Tee_99","Vitamin A",45,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"1140","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Pangasius pangasius","Pangasiidae","Tee_99","Protein",16.6,292,"Siluriformes","benthopelagic",NA,"fusiform",300,"tropical",3.44,0.154333333333333,3.78604201031002,"Freshwater",0
"1141","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Pangasius pangasius","Pangasiidae","Tee_99","Calcium",11,292,"Siluriformes","benthopelagic",NA,"fusiform",300,"tropical",3.44,0.154333333333333,3.78604201031002,"Freshwater",0
"1142","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Pangasius pangasius","Pangasiidae","Tee_99","Iron",0.5,292,"Siluriformes","benthopelagic",NA,"fusiform",300,"tropical",3.44,0.154333333333333,3.78604201031002,"Freshwater",0
"1143","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Pangasius pangasius","Pangasiidae","Tee_99","Vitamin A",48,292,"Siluriformes","benthopelagic",NA,"fusiform",300,"tropical",3.44,0.154333333333333,3.78604201031002,"Freshwater",0
"1144","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Oxyeleotris marmorata","Eleotridae","Tee_99","Protein",18.4,5376,"Perciformes","demersal",NA,"fusiform",65,"tropical",3.9,0.431002656943135,1.80186667970599,"Freshwater",0
"1145","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Oxyeleotris marmorata","Eleotridae","Tee_99","Calcium",27,5376,"Perciformes","demersal",NA,"fusiform",65,"tropical",3.9,0.431002656943135,1.80186667970599,"Freshwater",0
"1146","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Oxyeleotris marmorata","Eleotridae","Tee_99","Iron",0.4,5376,"Perciformes","demersal",NA,"fusiform",65,"tropical",3.9,0.431002656943135,1.80186667970599,"Freshwater",0
"1147","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Oxyeleotris marmorata","Eleotridae","Tee_99","Vitamin A",17,5376,"Perciformes","demersal",NA,"fusiform",65,"tropical",3.9,0.431002656943135,1.80186667970599,"Freshwater",0
"1148","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Tee_99","Protein",16.4,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"1149","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Tee_99","Calcium",22,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"1150","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Tee_99","Iron",0.6,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"1151","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Tee_99","Vitamin A",21,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"1152","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Trichopodus pectoralis","Osphronemidae","Tee_99","Protein",19.9,499,"Perciformes","benthopelagic",NA,"short_deep",25,"tropical",2.76,0.518498178560551,1.52996035850472,"Freshwater",0
"1153","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Trichopodus pectoralis","Osphronemidae","Tee_99","Calcium",62,499,"Perciformes","benthopelagic",NA,"short_deep",25,"tropical",2.76,0.518498178560551,1.52996035850472,"Freshwater",0
"1154","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Trichopodus pectoralis","Osphronemidae","Tee_99","Iron",0.7,499,"Perciformes","benthopelagic",NA,"short_deep",25,"tropical",2.76,0.518498178560551,1.52996035850472,"Freshwater",0
"1155","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Trichopodus pectoralis","Osphronemidae","Tee_99","Vitamin A",25,499,"Perciformes","benthopelagic",NA,"short_deep",25,"tropical",2.76,0.518498178560551,1.52996035850472,"Freshwater",0
"1156","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Helostoma temminckii","Helostomatidae","Tee_99","Protein",19.8,500,"Perciformes","benthopelagic",NA,"short_deep",30,"tropical",2.82,0.351392032774961,2.19724315645384,"Freshwater",0
"1157","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Helostoma temminckii","Helostomatidae","Tee_99","Calcium",77,500,"Perciformes","benthopelagic",NA,"short_deep",30,"tropical",2.82,0.351392032774961,2.19724315645384,"Freshwater",0
"1158","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Helostoma temminckii","Helostomatidae","Tee_99","Iron",0.8,500,"Perciformes","benthopelagic",NA,"short_deep",30,"tropical",2.82,0.351392032774961,2.19724315645384,"Freshwater",0
"1159","Fiorella",1989,"Malaysia","High","benthopelagic","tropical","whole","Helostoma temminckii","Helostomatidae","Tee_99","Vitamin A",38,500,"Perciformes","benthopelagic",NA,"short_deep",30,"tropical",2.82,0.351392032774961,2.19724315645384,"Freshwater",0
"1160","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Anabas testudineus","Anabantidae","Tee_99","Protein",19.5,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"1161","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Anabas testudineus","Anabantidae","Tee_99","Calcium",94,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"1162","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Anabas testudineus","Anabantidae","Tee_99","Iron",1.3,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"1163","Fiorella",1989,"Malaysia","High","demersal","tropical","whole","Anabas testudineus","Anabantidae","Tee_99","Vitamin A",46,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"1164","Fiorella",2011,"Pakistan","Medium","benthopelagic",NA,"muscle","Cyprinus carpio","Cyprinidae","Jabeen_33","Protein",53.59,1450,"Cypriniformes","benthopelagic",NA,"fusiform",120,"tropical",3.38,0.294132075471698,2.57792093024835,"Freshwater",0
"1165","Fiorella",2011,"Pakistan","Medium","benthopelagic","tropical","muscle","Oreochromis mossambicus","Cichlidae","Jabeen_33","Protein",39.84,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"1166","Fiorella",2011,"Pakistan","Medium","benthopelagic","tropical","muscle","Labeo rohita","Cyprinidae","Jabeen_33","Protein",57.31,82,"Cypriniformes","benthopelagic",NA,"fusiform",200,"tropical",2.19,0.329,2.67940205773826,"Freshwater",0
"1167","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Awaous grammepomus","Gobiidae","Hossain_31","Protein",16.21,11799,"Perciformes","benthopelagic",NA,"elongate",15,"subtropical",3.25,0.638784070504826,0.905023102310401,"Freshwater",0
"1168","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Awaous grammepomus","Gobiidae","Hossain_31","Calcium",164.47,11799,"Perciformes","benthopelagic",NA,"elongate",15,"subtropical",3.25,0.638784070504826,0.905023102310401,"Freshwater",0
"1169","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Awaous grammepomus","Gobiidae","Hossain_31","Iron",0.43,11799,"Perciformes","benthopelagic",NA,"elongate",15,"subtropical",3.25,0.638784070504826,0.905023102310401,"Freshwater",0
"1170","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Hossain_31","Protein",15.91,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"1171","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Hossain_31","Calcium",167.23,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"1172","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Hossain_31","Iron",0.86,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"1173","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Chanda nama","Ambassidae","Hossain_31","Protein",17.31,10132,"Perciformes","benthopelagic",NA,"short_deep",11,"tropical",3.59,0.603555734196226,1.30735049579169,"Freshwater",0
"1174","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Chanda nama","Ambassidae","Hossain_31","Calcium",289.7,10132,"Perciformes","benthopelagic",NA,"short_deep",11,"tropical",3.59,0.603555734196226,1.30735049579169,"Freshwater",0
"1175","Fiorella",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Chanda nama","Ambassidae","Hossain_31","Iron",1.85,10132,"Perciformes","benthopelagic",NA,"short_deep",11,"tropical",3.59,0.603555734196226,1.30735049579169,"Freshwater",0
"1176","Fiorella",2016,"Pakistan","Medium","benthopelagic","tropical","muscle","Channa marulius","Channidae","Jabeen_34","Protein",78,5144,"Perciformes","benthopelagic",NA,"elongate",183,"tropical",4.5,0.23,2.73449741326478,"Freshwater",0
"1177","Fiorella",2016,"Pakistan","Medium","demersal","tropical","muscle","Sperata seenghala","Bagridae","Jabeen_34","Protein",77,10111,"Siluriformes","demersal",NA,"elongate",150,"tropical",3.76,0.222132112611974,2.70628434183768,"Freshwater",0
"1178","Fiorella",2016,"Pakistan","Medium","demersal","tropical","muscle","Cirrhinus mrigala","Cyprinidae","Jabeen_34","Protein",78.6,66743,"Cypriniformes","demersal",NA,"elongate",99,"tropical",2.19,1.339,2.86251036951324,"Freshwater",0
"1179","Fiorella",2016,"Pakistan","Medium","demersal","tropical","muscle","Wallago attu","Siluridae","Jabeen_34","Protein",80.5,10243,"Siluriformes","demersal",NA,"elongate",240,"tropical",3.68,0.654,2.24424306990866,"Freshwater",0
"1180","Fiorella",2016,"Pakistan","Medium","benthopelagic",NA,"muscle","Cyprinus carpio","Cyprinidae","Jabeen_34","Protein",75,1450,"Cypriniformes","benthopelagic",NA,"fusiform",120,"tropical",3.38,0.294132075471698,2.57792093024835,"Freshwater",0
"1181","Fiorella",2016,"Pakistan","Medium","benthopelagic","tropical","muscle","Labeo rohita","Cyprinidae","Jabeen_34","Protein",73,82,"Cypriniformes","benthopelagic",NA,"fusiform",200,"tropical",2.19,0.329,2.67940205773826,"Freshwater",0
"1182","Fiorella",2016,"Pakistan","Medium","benthopelagic","tropical","muscle","Oreochromis mossambicus","Cichlidae","Jabeen_34","Protein",68,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"1183","Fiorella",2016,"Pakistan","Medium","benthopelagic","tropical","muscle","Channa marulius","Channidae","Jabeen_34","Protein",74.2,5144,"Perciformes","benthopelagic",NA,"elongate",183,"tropical",4.5,0.23,2.73449741326478,"Freshwater",0
"1184","Fiorella",2016,"Pakistan","Medium","demersal","tropical","muscle","Sperata seenghala","Bagridae","Jabeen_34","Protein",75,10111,"Siluriformes","demersal",NA,"elongate",150,"tropical",3.76,0.222132112611974,2.70628434183768,"Freshwater",0
"1185","Fiorella",2016,"Pakistan","Medium","demersal","tropical","muscle","Cirrhinus mrigala","Cyprinidae","Jabeen_34","Protein",73,66743,"Cypriniformes","demersal",NA,"elongate",99,"tropical",2.19,1.339,2.86251036951324,"Freshwater",0
"1186","Fiorella",2016,"Pakistan","Medium","benthopelagic",NA,"muscle","Cyprinus carpio","Cyprinidae","Jabeen_34","Protein",74,1450,"Cypriniformes","benthopelagic",NA,"fusiform",120,"tropical",3.38,0.294132075471698,2.57792093024835,"Freshwater",0
"1187","Fiorella",2016,"Pakistan","Medium","demersal","tropical","muscle","Wallago attu","Siluridae","Jabeen_34","Protein",79.6,10243,"Siluriformes","demersal",NA,"elongate",240,"tropical",3.68,0.654,2.24424306990866,"Freshwater",0
"1188","Fiorella",2016,"Pakistan","Medium","benthopelagic","tropical","muscle","Labeo rohita","Cyprinidae","Jabeen_34","Protein",71.3,82,"Cypriniformes","benthopelagic",NA,"fusiform",200,"tropical",2.19,0.329,2.67940205773826,"Freshwater",0
"1189","Fiorella",2016,"Pakistan","Medium","benthopelagic","tropical","muscle","Oreochromis mossambicus","Cichlidae","Jabeen_34","Protein",67.7,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"1190","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Pangasianodon hypophthalmus","Pangasiidae","Khan_42","Protein",15.223,14154,"Siluriformes","benthopelagic",NA,"elongate",130,"tropical",3.12,0.197021698719602,2.92529060481918,"Brackish",0
"1191","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Pangasianodon hypophthalmus","Pangasiidae","Khan_42","Zinc",0.0034,14154,"Siluriformes","benthopelagic",NA,"elongate",130,"tropical",3.12,0.197021698719602,2.92529060481918,"Brackish",0
"1192","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Pangasianodon hypophthalmus","Pangasiidae","Khan_42","Calcium",0.0093,14154,"Siluriformes","benthopelagic",NA,"elongate",130,"tropical",3.12,0.197021698719602,2.92529060481918,"Brackish",0
"1193","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Pangasianodon hypophthalmus","Pangasiidae","Khan_42","Iron",0.0117,14154,"Siluriformes","benthopelagic",NA,"elongate",130,"tropical",3.12,0.197021698719602,2.92529060481918,"Brackish",0
"1194","Fiorella",2014,"Bangladesh","Medium","benthopelagic","subtropical","muscle","Hypophthalmichthys molitrix","Cyprinidae","Khan_42","Protein",16.321,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"1195","Fiorella",2014,"Bangladesh","Medium","benthopelagic","subtropical","muscle","Hypophthalmichthys molitrix","Cyprinidae","Khan_42","Zinc",0.0032,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"1196","Fiorella",2014,"Bangladesh","Medium","benthopelagic","subtropical","muscle","Hypophthalmichthys molitrix","Cyprinidae","Khan_42","Calcium",0.0097,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"1197","Fiorella",2014,"Bangladesh","Medium","benthopelagic","subtropical","muscle","Hypophthalmichthys molitrix","Cyprinidae","Khan_42","Iron",0.0242,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"1198","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Cirrhinus cirrhosus","Cyprinidae","Khan_42","Protein",16.027,4494,"Cypriniformes","benthopelagic",NA,"fusiform",100,"tropical",2.4,0.165666666666667,3.60207854390409,"Freshwater",0
"1199","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Cirrhinus cirrhosus","Cyprinidae","Khan_42","Zinc",0.0038,4494,"Cypriniformes","benthopelagic",NA,"fusiform",100,"tropical",2.4,0.165666666666667,3.60207854390409,"Freshwater",0
"1200","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Cirrhinus cirrhosus","Cyprinidae","Khan_42","Calcium",0.0116,4494,"Cypriniformes","benthopelagic",NA,"fusiform",100,"tropical",2.4,0.165666666666667,3.60207854390409,"Freshwater",0
"1201","Fiorella",2014,"Bangladesh","Medium","benthopelagic","tropical","muscle","Cirrhinus cirrhosus","Cyprinidae","Khan_42","Iron",0.0354,4494,"Cypriniformes","benthopelagic",NA,"fusiform",100,"tropical",2.4,0.165666666666667,3.60207854390409,"Freshwater",0
"1202","Fiorella",2014,"Bangladesh","Medium","benthopelagic","subtropical","muscle","Gibelion catla","Cyprinidae","Khan_42","Protein",17.102,4439,"Cypriniformes","benthopelagic",NA,"fusiform",182,"tropical",2.8,0.307,1.82318044592642,"Freshwater",0
"1203","Fiorella",2014,"Bangladesh","Medium","benthopelagic","subtropical","muscle","Gibelion catla","Cyprinidae","Khan_42","Zinc",0.0046,4439,"Cypriniformes","benthopelagic",NA,"fusiform",182,"tropical",2.8,0.307,1.82318044592642,"Freshwater",0
"1204","Fiorella",2014,"Bangladesh","Medium","benthopelagic","subtropical","muscle","Gibelion catla","Cyprinidae","Khan_42","Calcium",0.0125,4439,"Cypriniformes","benthopelagic",NA,"fusiform",182,"tropical",2.8,0.307,1.82318044592642,"Freshwater",0
