,id_number,source,year,geographic_location_cleaned,hdi,demers_pelag,env_temp,form_clean,species_from_search,family,paper_id,nutrient,value,nut,species_short,species,country_sampled
964,B_277,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_88,Vitamin A,374,vit_a,R. tor.,Rasbora tornieri,Cambodia
965,B_278,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole,Clupeoides borneensis,Clupeidae,Roos_88,Vitamin A,250,vit_a,C. bor.,Clupeoides borneensis,Cambodia
966,B_279,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole,Henicorhynchus siamensis,Cyprinidae,Roos_88,Vitamin A,247,vit_a,H. sia.,Henicorhynchus siamensis,Cambodia
967,B_280,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole,Parachela siamensis,Cyprinidae,Roos_88,Vitamin A,1812,vit_a,P. sia.,Parachela siamensis,Cambodia
968,B_281,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole,Parachela siamensis,Cyprinidae,Roos_88,Vitamin A,920,vit_a,P. sia.,Parachela siamensis,Cambodia
969,B_282,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole,Parachela siamensis,Cyprinidae,Roos_88,Vitamin A,1366,vit_a,P. sia.,Parachela siamensis,Cambodia
970,B_283,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_88,Vitamin A,416,vit_a,P. sia.,Parachela siamensis,Cambodia
971,B_284,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_88,Vitamin A,51,vit_a,P. sia.,Parachela siamensis,Cambodia
972,B_285,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole,Thynnichthys thynnoides,Cyprinidae,Roos_88,Vitamin A,1381,vit_a,T. thy.,Thynnichthys thynnoides,Cambodia
973,B_286,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole,Thynnichthys thynnoides,Cyprinidae,Roos_88,Vitamin A,823,vit_a,T. thy.,Thynnichthys thynnoides,Cambodia
974,B_287,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole,Thynnichthys thynnoides,Cyprinidae,Roos_88,Vitamin A,1102,vit_a,T. thy.,Thynnichthys thynnoides,Cambodia
975,B_288,FAO/InFoods,2007,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Anguilla bicolor,Anguillidae,Roos_88,Vitamin A,21,vit_a,A. bic.,Anguilla bicolor,Cambodia
976,B_289,FAO/InFoods,2007,Cambodia,Medium,pelagic-neritic,tropical,whole (minus parts)*,Dermogenys pusilla,Zenarchopteridae,Roos_88,Vitamin A,23,vit_a,D. pus.,Dermogenys pusilla,Cambodia
977,B_290,FAO/InFoods,2010,Iran,High,benthopelagic,temperate,muscle,Rutilus frisii,Cyprinidae,Eslami_23,Zinc,0.0633,zn,R. fri.,Rutilus frisii,Iran
978,B_290,FAO/InFoods,2010,Iran,High,benthopelagic,temperate,muscle,Rutilus frisii,Cyprinidae,Eslami_23,Iron,0.56,fe,R. fri.,Rutilus frisii,Iran
979,B_291,FAO/InFoods,2008,Colombia,High,benthopelagic,tropical,muscle,Prochilodus magdalenae,Prochilodontidae,Perea_78,Protein,18.4,protein,P. mag.,Prochilodus magdalenae,Colombia
980,B_291,FAO/InFoods,2008,Colombia,High,benthopelagic,tropical,muscle,Prochilodus magdalenae,Prochilodontidae,Perea_78,Calcium,19,ca,P. mag.,Prochilodus magdalenae,Colombia
981,B_291,FAO/InFoods,2008,Colombia,High,benthopelagic,tropical,muscle,Prochilodus magdalenae,Prochilodontidae,Perea_78,Iron,4.5,fe,P. mag.,Prochilodus magdalenae,Colombia
982,B_292,FAO/InFoods,2008,Colombia,High,demersal,tropical,muscle,Pseudoplatystoma fasciatum,Pimelodidae,Perea_78,Protein,21.2,protein,P. fas.,Pseudoplatystoma fasciatum,Colombia
983,B_292,FAO/InFoods,2008,Colombia,High,demersal,tropical,muscle,Pseudoplatystoma fasciatum,Pimelodidae,Perea_78,Calcium,24.5,ca,P. fas.,Pseudoplatystoma fasciatum,Colombia
984,B_292,FAO/InFoods,2008,Colombia,High,demersal,tropical,muscle,Pseudoplatystoma fasciatum,Pimelodidae,Perea_78,Iron,3,fe,P. fas.,Pseudoplatystoma fasciatum,Colombia
985,B_293,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Barbonymus altus,Cyprinidae,Roos_90,Zinc,1.639803,zn,B. alt.,Barbonymus altus,Cambodia
986,B_293,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Barbonymus altus,Cyprinidae,Roos_90,Calcium,870.264,ca,B. alt.,Barbonymus altus,Cambodia
987,B_293,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Barbonymus altus,Cyprinidae,Roos_90,Iron,1.353744,fe,B. alt.,Barbonymus altus,Cambodia
988,B_294,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Barbonymus gonionotus,Cyprinidae,Roos_90,Zinc,1.379924,zn,B. gon.,Barbonymus gonionotus,Cambodia
989,B_294,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Barbonymus gonionotus,Cyprinidae,Roos_90,Calcium,636.888,ca,B. gon.,Barbonymus gonionotus,Cambodia
990,B_294,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Barbonymus gonionotus,Cyprinidae,Roos_90,Iron,1.052114,fe,B. gon.,Barbonymus gonionotus,Cambodia
991,B_295,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Roos_90,Zinc,1.321593,zn,C. mar.,Channa marulius,Cambodia
992,B_295,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Roos_90,Calcium,1306.452,ca,C. mar.,Channa marulius,Cambodia
993,B_295,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Roos_90,Iron,1.347549,fe,C. mar.,Channa marulius,Cambodia
994,B_296,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Channa micropeltes,Channidae,Roos_90,Zinc,1.440597,zn,C. mic.,Channa micropeltes,Cambodia
995,B_296,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Channa micropeltes,Channidae,Roos_90,Calcium,1085.841,ca,C. mic.,Channa micropeltes,Cambodia
996,B_296,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Channa micropeltes,Channidae,Roos_90,Iron,1.234455,fe,C. mic.,Channa micropeltes,Cambodia
997,B_297,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Cyclocheilichthys apogon,Cyprinidae,Roos_90,Zinc,2.02878,zn,C. apo.,Cyclocheilichthys apogon,Cambodia
998,B_297,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Cyclocheilichthys apogon,Cyprinidae,Roos_90,Calcium,1130.22,ca,C. apo.,Cyclocheilichthys apogon,Cambodia
999,B_297,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Cyclocheilichthys apogon,Cyprinidae,Roos_90,Iron,0.68094,fe,C. apo.,Cyclocheilichthys apogon,Cambodia
1000,B_298,FAO/InFoods,2007,Cambodia,Medium,pelagic-neritic,tropical,whole (minus parts)*,Dermogenys pusilla,Zenarchopteridae,Roos_90,Zinc,3.1698,zn,D. pus.,Dermogenys pusilla,Cambodia
1001,B_298,FAO/InFoods,2007,Cambodia,Medium,pelagic-neritic,tropical,whole (minus parts)*,Dermogenys pusilla,Zenarchopteridae,Roos_90,Calcium,1174,ca,D. pus.,Dermogenys pusilla,Cambodia
1002,B_298,FAO/InFoods,2007,Cambodia,Medium,pelagic-neritic,tropical,whole (minus parts)*,Dermogenys pusilla,Zenarchopteridae,Roos_90,Iron,5.11864,fe,D. pus.,Dermogenys pusilla,Cambodia
1003,B_299,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus longimanus,Cyprinidae,Roos_90,Zinc,4.22443,zn,E. lon.,Esomus longimanus,Cambodia
1004,B_299,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus longimanus,Cyprinidae,Roos_90,Calcium,728.35,ca,E. lon.,Esomus longimanus,Cambodia
1005,B_299,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus longimanus,Cyprinidae,Roos_90,Iron,9.38531,fe,E. lon.,Esomus longimanus,Cambodia
1006,B_300,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Helostoma temminckii,Helostomatidae,Roos_90,Zinc,1.82922,zn,H. tem.,Helostoma temminckii,Cambodia
1007,B_300,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Helostoma temminckii,Helostomatidae,Roos_90,Calcium,1225.152,ca,H. tem.,Helostoma temminckii,Cambodia
1008,B_300,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Helostoma temminckii,Helostomatidae,Roos_90,Iron,1.500244,fe,H. tem.,Helostoma temminckii,Cambodia
1009,B_301,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Osteochilus vittatus,Cyprinidae,Roos_90,Zinc,1.8122,zn,O. vit.,Osteochilus vittatus,Cambodia
1010,B_301,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Osteochilus vittatus,Cyprinidae,Roos_90,Calcium,1103.31,ca,O. vit.,Osteochilus vittatus,Cambodia
1011,B_301,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Osteochilus vittatus,Cyprinidae,Roos_90,Iron,1.105975,fe,O. vit.,Osteochilus vittatus,Cambodia
1012,B_302,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_90,Zinc,2.925714,zn,P. sia.,Parachela siamensis,Cambodia
1013,B_302,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_90,Calcium,777.843,ca,P. sia.,Parachela siamensis,Cambodia
1014,B_302,FAO/InFoods,2007,Cambodia,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_90,Iron,1.597299,fe,P. sia.,Parachela siamensis,Cambodia
1015,B_303,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_90,Zinc,3.055239,zn,R. tor.,Rasbora tornieri,Cambodia
1016,B_303,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_90,Calcium,812.592,ca,R. tor.,Rasbora tornieri,Cambodia
1017,B_303,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_90,Iron,0.727056,fe,R. tor.,Rasbora tornieri,Cambodia
1018,B_304,FAO/InFoods,2007,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Trichopodus microlepis,Osphronemidae,Roos_90,Zinc,2.61885,zn,T. mic.,Trichopodus microlepis,Cambodia
1019,B_304,FAO/InFoods,2007,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Trichopodus microlepis,Osphronemidae,Roos_90,Calcium,1502.817,ca,T. mic.,Trichopodus microlepis,Cambodia
1020,B_304,FAO/InFoods,2007,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Trichopodus microlepis,Osphronemidae,Roos_90,Iron,1.994355,fe,T. mic.,Trichopodus microlepis,Cambodia
1021,B_305,FAO/InFoods,2007,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Parambassis wolffii,Ambassidae,Roos_90,Zinc,1.809024,zn,P. wol.,Parambassis wolffii,Cambodia
1022,B_305,FAO/InFoods,2007,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Parambassis wolffii,Ambassidae,Roos_90,Calcium,1252.608,ca,P. wol.,Parambassis wolffii,Cambodia
1023,B_305,FAO/InFoods,2007,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Parambassis wolffii,Ambassidae,Roos_90,Iron,1.534848,fe,P. wol.,Parambassis wolffii,Cambodia
1024,B_306,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Puntioplites proctozystron,Cyprinidae,Roos_90,Zinc,1.66837,zn,P. pro.,Puntioplites proctozystron,Cambodia
1025,B_306,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Puntioplites proctozystron,Cyprinidae,Roos_90,Calcium,851.73,ca,P. pro.,Puntioplites proctozystron,Cambodia
1026,B_306,FAO/InFoods,2007,Cambodia,Medium,benthopelagic,tropical,whole (minus parts)*,Puntioplites proctozystron,Cyprinidae,Roos_90,Iron,1.09736,fe,P. pro.,Puntioplites proctozystron,Cambodia
1027,B_332,FAO/InFoods,2009,Nigeria,Low,benthopelagic,subtropical,muscle,Clarias gariepinus,Clariidae,Osibona_72,Protein,18.8,protein,C. gar.,Clarias gariepinus,Nigeria
1028,B_333,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Trichogaster lalius,Osphronemidae,Roos_89,Vitamin A,8,vit_a,T. lal.,Trichogaster lalius,Bangladesh
1029,B_334,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Trichogaster fasciata,Osphronemidae,Roos_89,Vitamin A,34,vit_a,T. fas.,Trichogaster fasciata,Bangladesh
1030,B_335,FAO/InFoods,2002,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus bleekeri,Bagridae,Roos_89,Vitamin A,65,vit_a,M. ble.,Mystus bleekeri,Bangladesh
1031,B_336,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,411,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1032,B_337,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,262,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1033,B_338,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,296,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1034,B_339,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,732,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1035,B_340,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,523,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1036,B_341,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,423,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1037,B_342,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,muscle,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,12,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1038,B_343,FAO/InFoods,2002,Bangladesh,Medium,benthopelagic,tropical,muscle,Amblypharyngodon mola,Cyprinidae,Roos_89,Vitamin A,113,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1039,B_344,FAO/InFoods,2002,Canada,Very High,benthopelagic,temperate,muscle,Thymallus arcticus,Salmonidae,Kuhnlein_43,Protein,20,protein,T. arc.,Thymallus arcticus,Canada
1040,B_344,FAO/InFoods,2002,Canada,Very High,benthopelagic,temperate,muscle,Thymallus arcticus,Salmonidae,Kuhnlein_43,Zinc,0.7,zn,T. arc.,Thymallus arcticus,Canada
1041,B_344,FAO/InFoods,2002,Canada,Very High,benthopelagic,temperate,muscle,Thymallus arcticus,Salmonidae,Kuhnlein_43,Calcium,31,ca,T. arc.,Thymallus arcticus,Canada
1042,B_344,FAO/InFoods,2002,Canada,Very High,benthopelagic,temperate,muscle,Thymallus arcticus,Salmonidae,Kuhnlein_43,Iron,1,fe,T. arc.,Thymallus arcticus,Canada
1043,B_344,FAO/InFoods,2002,Canada,Very High,benthopelagic,temperate,muscle,Thymallus arcticus,Salmonidae,Kuhnlein_43,Selenium,100,se,T. arc.,Thymallus arcticus,Canada
1044,B_345,FAO/InFoods,1994,Canada,Very High,benthopelagic,temperate,muscle,Salvelinus namaycush,Salmonidae,Kuhnlein_44,Protein,21,protein,S. nam.,Salvelinus namaycush,Canada
1045,B_345,FAO/InFoods,1994,Canada,Very High,benthopelagic,temperate,muscle,Salvelinus namaycush,Salmonidae,Kuhnlein_44,Zinc,0.4,zn,S. nam.,Salvelinus namaycush,Canada
1046,B_345,FAO/InFoods,1994,Canada,Very High,benthopelagic,temperate,muscle,Salvelinus namaycush,Salmonidae,Kuhnlein_44,Calcium,7,ca,S. nam.,Salvelinus namaycush,Canada
1047,B_345,FAO/InFoods,1994,Canada,Very High,benthopelagic,temperate,muscle,Salvelinus namaycush,Salmonidae,Kuhnlein_44,Iron,0.5,fe,S. nam.,Salvelinus namaycush,Canada
1048,B_349,FAO/InFoods,2013,Nigeria,Low,benthopelagic,NA,muscle,Oreochromis niloticus,Cichlidae,Ayeloja_10,Protein,14.328,protein,O. nil.,Oreochromis niloticus,Nigeria
1049,B_350,FAO/InFoods,2013,Nigeria,Low,benthopelagic,subtropical,muscle,Clarias gariepinus,Clariidae,Ayeloja_10,Protein,16.375,protein,C. gar.,Clarias gariepinus,Nigeria
1050,C_5,Fiorella,2011,Pakistan,Medium,benthopelagic,tropical,muscle,Oreochromis mossambicus,Cichlidae,Jabeen_33,Protein,50.09,protein,O. mos.,Oreochromis mossambicus,Pakistan
1051,C_6,Fiorella,2011,Pakistan,Medium,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Jabeen_33,Protein,45.53,protein,C. car.,Cyprinus carpio,Pakistan
1052,C_7,Fiorella,2011,Pakistan,Medium,benthopelagic,tropical,muscle,Labeo rohita,Cyprinidae,Jabeen_33,Protein,50.19,protein,L. roh.,Labeo rohita,Pakistan
1053,C_8,Fiorella,2009,Kenya,Medium,demersal,tropical,muscle,Lates niloticus,Latidae,Okeyo_68,Protein,19.8,protein,L. nil.,Lates niloticus,Kenya
1054,C_9,Fiorella,2015,Bangladesh,Medium,pelagic,tropical,whole,Gonialosa manmina,Clupeidae,Hossain_31,Protein,15.09,protein,G. man.,Gonialosa manmina,Bangladesh
1055,C_9,Fiorella,2015,Bangladesh,Medium,pelagic,tropical,whole,Gonialosa manmina,Clupeidae,Hossain_31,Calcium,124.48,ca,G. man.,Gonialosa manmina,Bangladesh
1056,C_9,Fiorella,2015,Bangladesh,Medium,pelagic,tropical,whole,Gonialosa manmina,Clupeidae,Hossain_31,Iron,0.78,fe,G. man.,Gonialosa manmina,Bangladesh
1057,C_10,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Esomus danrica,Cyprinidae,Hossain_31,Protein,14.29,protein,E. dan.,Esomus danrica,Bangladesh
1058,C_10,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Esomus danrica,Cyprinidae,Hossain_31,Calcium,145.56,ca,E. dan.,Esomus danrica,Bangladesh
1059,C_10,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Esomus danrica,Cyprinidae,Hossain_31,Iron,0.82,fe,E. dan.,Esomus danrica,Bangladesh
1060,C_11,Fiorella,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole,Corica soborna,Clupeidae,Hossain_31,Protein,16.95,protein,C. sob.,Corica soborna,Bangladesh
1061,C_11,Fiorella,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole,Corica soborna,Clupeidae,Hossain_31,Calcium,174.89,ca,C. sob.,Corica soborna,Bangladesh
1062,C_11,Fiorella,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole,Corica soborna,Clupeidae,Hossain_31,Iron,0.59,fe,C. sob.,Corica soborna,Bangladesh
1063,C_12,Fiorella,2015,Bangladesh,Medium,demersal,tropical,whole,Anabas testudineus,Anabantidae,Hossain_31,Protein,16.18,protein,A. tes.,Anabas testudineus,Bangladesh
1064,C_12,Fiorella,2015,Bangladesh,Medium,demersal,tropical,whole,Anabas testudineus,Anabantidae,Hossain_31,Calcium,114.35,ca,A. tes.,Anabas testudineus,Bangladesh
1065,C_12,Fiorella,2015,Bangladesh,Medium,demersal,tropical,whole,Anabas testudineus,Anabantidae,Hossain_31,Iron,0.45,fe,A. tes.,Anabas testudineus,Bangladesh
1066,C_13,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Batasio tengana,Bagridae,Hossain_31,Protein,14.37,protein,B. ten.,Batasio tengana,Bangladesh
1067,C_13,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Batasio tengana,Bagridae,Hossain_31,Calcium,275.1,ca,B. ten.,Batasio tengana,Bangladesh
1068,C_13,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Batasio tengana,Bagridae,Hossain_31,Iron,2.02,fe,B. ten.,Batasio tengana,Bangladesh
1069,C_14,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Puntius puntio,Cyprinidae,Hossain_31,Protein,15.2,protein,P. pun.,Puntius puntio,Bangladesh
1070,C_14,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Puntius puntio,Cyprinidae,Hossain_31,Calcium,178.02,ca,P. pun.,Puntius puntio,Bangladesh
1071,C_14,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Puntius puntio,Cyprinidae,Hossain_31,Iron,0.68,fe,P. pun.,Puntius puntio,Bangladesh
1072,C_15,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Hossain_31,Protein,17.95,protein,A. mol.,Amblypharyngodon mola,Bangladesh
1073,C_15,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Hossain_31,Calcium,121.84,ca,A. mol.,Amblypharyngodon mola,Bangladesh
1074,C_15,Fiorella,2015,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Hossain_31,Iron,0.75,fe,A. mol.,Amblypharyngodon mola,Bangladesh
1075,C_16,Fiorella,2014,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mahanty_48,Protein,16.2,protein,P. sop.,Puntius sophore,India
1076,C_16,Fiorella,2014,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mahanty_48,Zinc,5.11,zn,P. sop.,Puntius sophore,India
1077,C_16,Fiorella,2014,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mahanty_48,Calcium,974.82,ca,P. sop.,Puntius sophore,India
1078,C_16,Fiorella,2014,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mahanty_48,Iron,11.5,fe,P. sop.,Puntius sophore,India
1079,C_16,Fiorella,2014,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mahanty_48,Vitamin A,861.38,vit_a,P. sop.,Puntius sophore,India
1080,C_17,Fiorella,2005,Malawi,Low,benthopelagic,tropical,whole,Oreochromis lidole,Cichlidae,Mumba_63,Protein,42.25,protein,O. lid.,Oreochromis lidole,Malawi
1081,C_17,Fiorella,2005,Malawi,Low,benthopelagic,tropical,whole,Oreochromis lidole,Cichlidae,Mumba_63,Calcium,4340,ca,O. lid.,Oreochromis lidole,Malawi
1082,C_17,Fiorella,2005,Malawi,Low,benthopelagic,tropical,whole,Oreochromis lidole,Cichlidae,Mumba_63,Iron,15,fe,O. lid.,Oreochromis lidole,Malawi
1083,C_18,Fiorella,2005,Malawi,Low,demersal,tropical,whole,Rhamphochromis ferox,Cichlidae,Mumba_63,Protein,19.1,protein,R. fer.,Rhamphochromis ferox,Malawi
1084,C_18,Fiorella,2005,Malawi,Low,demersal,tropical,whole,Rhamphochromis ferox,Cichlidae,Mumba_63,Calcium,8250,ca,R. fer.,Rhamphochromis ferox,Malawi
1085,C_18,Fiorella,2005,Malawi,Low,demersal,tropical,whole,Rhamphochromis ferox,Cichlidae,Mumba_63,Iron,188,fe,R. fer.,Rhamphochromis ferox,Malawi
1086,C_19,Fiorella,2005,Malawi,Low,demersal,tropical,whole,Engraulicypris sardella,Cyprinidae,Mumba_63,Protein,55.32,protein,E. sar.,Engraulicypris sardella,Malawi
1087,C_19,Fiorella,2005,Malawi,Low,demersal,tropical,whole,Engraulicypris sardella,Cyprinidae,Mumba_63,Calcium,1243,ca,E. sar.,Engraulicypris sardella,Malawi
1088,C_19,Fiorella,2005,Malawi,Low,demersal,tropical,whole,Engraulicypris sardella,Cyprinidae,Mumba_63,Iron,17,fe,E. sar.,Engraulicypris sardella,Malawi
1089,C_20,Fiorella,2005,Malawi,Low,benthopelagic,tropical,whole,Mchenga inornata,Cichlidae,Mumba_63,Protein,54.2,protein,M. ino.,Mchenga inornata,Malawi
