,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
ExMu[154],562.175,222.136,126.375,932.511,15.298,10.832,211.0,211.0,188.0,1069.0,1.03
ExMu[155],562.175,222.136,126.375,932.511,15.298,10.832,211.0,211.0,188.0,1069.0,1.03
ExMu[156],601.461,321.399,156.412,1121.091,51.213,36.485,39.0,39.0,31.0,236.0,1.09
ExMu[157],695.13,379.635,149.245,1246.056,12.632,8.935,903.0,903.0,285.0,1310.0,1.04
ExMu[158],1389.31,851.484,147.328,2720.929,105.27,74.772,65.0,65.0,45.0,61.0,1.06
ExMu[159],1050.257,395.592,398.268,1732.012,26.293,18.616,226.0,226.0,128.0,641.0,1.04
ExMu[160],1050.257,395.592,398.268,1732.012,26.293,18.616,226.0,226.0,128.0,641.0,1.04
ExMu[161],478.627,231.8,110.418,915.489,30.385,21.594,58.0,58.0,69.0,133.0,1.09
ExMu[162],902.931,667.871,125.906,2103.479,106.932,76.185,39.0,39.0,33.0,93.0,1.08
ExMu[163],1006.824,507.553,291.451,1901.429,28.692,20.307,313.0,313.0,85.0,567.0,1.04
ExMu[164],19.883,6.692,9.338,31.267,0.469,0.332,204.0,204.0,95.0,215.0,1.04
ExMu[165],27.004,17.295,5.709,55.133,1.4,0.992,153.0,153.0,69.0,768.0,1.04
ExMu[166],27.038,6.097,16.802,38.83,0.517,0.366,139.0,139.0,116.0,213.0,1.03
ExMu[167],45.058,7.955,30.421,58.778,1.052,0.748,57.0,57.0,56.0,899.0,1.05
ExMu[168],327.317,212.755,60.463,672.355,37.488,26.752,32.0,32.0,20.0,42.0,1.13
ExMu[169],47.146,26.018,10.927,90.793,3.787,2.694,47.0,47.0,30.0,305.0,1.09
ExMu[170],12.082,6.919,4.271,23.662,0.948,0.674,53.0,53.0,23.0,42.0,1.12
ExMu[171],753.265,215.664,406.369,1154.299,47.779,35.103,20.0,19.0,28.0,67.0,1.13
ExMu[172],753.265,215.664,406.369,1154.299,47.779,35.103,20.0,19.0,28.0,67.0,1.13
ExMu[173],753.265,215.664,406.369,1154.299,47.779,35.103,20.0,19.0,28.0,67.0,1.13
ExMu[174],297.123,82.231,165.025,447.092,9.14,6.486,81.0,81.0,82.0,1871.0,1.04
ExMu[175],297.123,82.231,165.025,447.092,9.14,6.486,81.0,81.0,82.0,1871.0,1.04
ExMu[176],297.123,82.231,165.025,447.092,9.14,6.486,81.0,81.0,82.0,1871.0,1.04
ExMu[177],203.041,175.719,7.78,502.665,24.431,17.374,52.0,52.0,27.0,156.0,1.1
ExMu[178],553.33,349.902,31.028,1134.6,30.125,21.348,135.0,135.0,131.0,1128.0,1.07
ExMu[179],815.673,544.639,26.14,1749.917,80.37,57.195,46.0,46.0,43.0,54.0,1.07
ExMu[180],201.426,180.277,42.666,589.992,58.74,42.894,9.0,9.0,17.0,28.0,1.18
ExMu[181],201.426,180.277,42.666,589.992,58.74,42.894,9.0,9.0,17.0,28.0,1.18
ExMu[182],450.994,275.789,136.45,924.737,38.856,27.636,50.0,50.0,24.0,102.0,1.11
ExMu[183],35.166,14.143,13.633,63.213,1.569,1.127,81.0,79.0,142.0,332.0,1.12
ExMu[184],65.389,22.943,25.461,101.47,3.04,2.161,57.0,57.0,52.0,1406.0,1.06
ExMu[185],141.938,46.833,69.595,230.752,10.987,8.376,18.0,16.0,23.0,69.0,1.12
ExMu[186],19.826,10.057,6.61,38.114,0.719,0.509,196.0,196.0,107.0,557.0,1.07
ExMu[187],418.664,173.911,176.642,753.343,25.822,18.378,45.0,45.0,34.0,355.0,1.08
ExMu[188],408.209,169.482,153.612,757.939,21.96,16.976,60.0,50.0,98.0,197.0,1.12
ExMu[189],291.012,116.177,91.307,509.195,13.735,10.507,72.0,62.0,96.0,104.0,1.09
ExMu[190],391.036,164.574,148.491,692.302,16.41,11.637,101.0,101.0,94.0,204.0,1.03
ExMu[191],278.789,114.564,102.321,477.204,6.95,4.92,272.0,272.0,160.0,440.0,1.06
ExMu[192],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[193],153.74,61.96,59.349,253.867,10.644,7.592,34.0,34.0,41.0,1369.0,1.07
ExMu[194],34.764,9.511,18.481,54.094,0.773,0.58,151.0,135.0,169.0,141.0,1.07
ExMu[195],34.764,9.511,18.481,54.094,0.773,0.58,151.0,135.0,169.0,141.0,1.07
ExMu[196],19.271,7.748,8.314,35.725,1.483,1.06,27.0,27.0,28.0,53.0,1.09
ExMu[197],14.551,6.61,5.607,28.473,1.273,0.91,27.0,27.0,36.0,39.0,1.07
ExMu[198],14.551,6.61,5.607,28.473,1.273,0.91,27.0,27.0,36.0,39.0,1.07
ExMu[199],40.499,11.385,20.209,60.476,1.591,1.132,51.0,51.0,51.0,109.0,1.05
ExMu[200],34.983,8.44,20.128,50.987,0.266,0.188,1009.0,1009.0,552.0,1936.0,1.04
ExMu[201],34.983,8.44,20.128,50.987,0.266,0.188,1009.0,1009.0,552.0,1936.0,1.04
ExMu[202],34.983,8.44,20.128,50.987,0.266,0.188,1009.0,1009.0,552.0,1936.0,1.04
ExMu[203],18.164,3.375,11.336,24.142,0.165,0.117,420.0,420.0,323.0,1474.0,1.02
ExMu[204],18.164,3.375,11.336,24.142,0.165,0.117,420.0,420.0,323.0,1474.0,1.02
ExMu[205],18.164,3.375,11.336,24.142,0.165,0.117,420.0,420.0,323.0,1474.0,1.02
ExMu[206],33.104,5.223,23.88,43.047,0.484,0.343,116.0,116.0,107.0,2105.0,1.03
ExMu[207],33.104,5.223,23.88,43.047,0.484,0.343,116.0,116.0,107.0,2105.0,1.03
ExMu[208],30.936,4.922,21.889,40.627,0.173,0.122,810.0,810.0,579.0,1708.0,1.03
ExMu[209],30.936,4.922,21.889,40.627,0.173,0.122,810.0,810.0,579.0,1708.0,1.03
ExMu[210],30.936,4.922,21.889,40.627,0.173,0.122,810.0,810.0,579.0,1708.0,1.03
ExMu[211],14.846,6.948,6.179,27.367,0.87,0.618,64.0,64.0,38.0,132.0,1.08
ExMu[212],14.846,6.948,6.179,27.367,0.87,0.618,64.0,64.0,38.0,132.0,1.08
ExMu[213],14.846,6.948,6.179,27.367,0.87,0.618,64.0,64.0,38.0,132.0,1.08
ExMu[214],25.802,9.724,10.893,43.126,0.798,0.566,148.0,148.0,101.0,60.0,1.06
ExMu[215],25.802,9.724,10.893,43.126,0.798,0.566,148.0,148.0,101.0,60.0,1.06
ExMu[216],49.271,23.159,8.115,81.049,1.589,1.125,212.0,212.0,142.0,1286.0,1.06
ExMu[217],34.764,9.511,18.481,54.094,0.773,0.58,151.0,135.0,169.0,141.0,1.07
ExMu[218],34.764,9.511,18.481,54.094,0.773,0.58,151.0,135.0,169.0,141.0,1.07
ExMu[219],19.271,7.748,8.314,35.725,1.483,1.06,27.0,27.0,28.0,53.0,1.09
ExMu[220],19.271,7.748,8.314,35.725,1.483,1.06,27.0,27.0,28.0,53.0,1.09
ExMu[221],41.642,29.707,7.835,103.854,6.141,4.397,23.0,23.0,31.0,16.0,1.09
ExMu[222],37.958,30.941,7.704,86.445,1.571,1.112,388.0,388.0,145.0,712.0,1.05
ExMu[223],19.883,6.692,9.338,31.267,0.469,0.332,204.0,204.0,95.0,215.0,1.04
ExMu[224],35.374,12.517,16.487,57.363,0.929,0.658,182.0,182.0,109.0,64.0,1.06
ExMu[225],40.499,11.385,20.209,60.476,1.591,1.132,51.0,51.0,51.0,109.0,1.05
ExMu[226],34.655,10.732,17.366,56.148,1.842,1.371,34.0,31.0,44.0,34.0,1.06
ExMu[227],45.004,12.738,23.667,68.292,1.558,1.107,67.0,67.0,71.0,287.0,1.05
ExMu[228],36.843,13.663,17.57,64.506,1.019,0.721,180.0,180.0,173.0,1310.0,1.03
ExMu[229],38.822,12.73,17.916,59.633,1.082,0.767,138.0,138.0,92.0,306.0,1.03
ExMu[230],38.822,12.73,17.916,59.633,1.082,0.767,138.0,138.0,92.0,306.0,1.03
ExMu[231],49.276,24.742,12.481,89.051,0.888,0.628,776.0,776.0,181.0,1519.0,1.06
ExMu[232],36.199,20.39,10.471,71.069,4.879,3.509,17.0,17.0,20.0,190.0,1.13
ExMu[233],35.431,8.446,20.62,51.697,0.18,0.128,2193.0,2184.0,1644.0,1929.0,1.05
ExMu[234],42.654,24.09,9.329,83.319,2.723,1.933,78.0,78.0,65.0,100.0,1.04
ExMu[235],28.896,11.755,13.385,49.287,0.603,0.427,380.0,380.0,547.0,1074.0,1.06
ExMu[236],40.376,17.83,17.393,73.384,1.098,0.778,264.0,264.0,323.0,894.0,1.05
ExMu[237],37.093,14.899,16.063,63.011,0.664,0.47,504.0,504.0,660.0,914.0,1.06
ExMu[238],70.133,55.759,8.407,181.044,17.246,12.787,10.0,10.0,14.0,20.0,1.2
ExMu[239],34.456,5.708,23.27,44.329,0.276,0.195,427.0,427.0,372.0,2028.0,1.02
ExMu[240],34.456,5.708,23.27,44.329,0.276,0.195,427.0,427.0,372.0,2028.0,1.02
ExMu[241],26.337,4.704,16.698,34.7,0.217,0.153,471.0,471.0,402.0,2120.0,1.02
ExMu[242],26.337,4.704,16.698,34.7,0.217,0.153,471.0,471.0,402.0,2120.0,1.02
ExMu[243],32.23,5.227,22.508,41.702,0.203,0.144,664.0,664.0,528.0,1416.0,1.02
ExMu[244],32.23,5.227,22.508,41.702,0.203,0.144,664.0,664.0,528.0,1416.0,1.02
ExMu[245],31.39,5.174,21.929,40.858,0.214,0.151,584.0,584.0,464.0,1219.0,1.02
ExMu[246],31.39,5.174,21.929,40.858,0.214,0.151,584.0,584.0,464.0,1219.0,1.02
ExMu[247],74.86,15.374,47.742,105.174,0.555,0.418,767.0,678.0,799.0,1673.0,1.04
ExMu[248],74.86,15.374,47.742,105.174,0.555,0.418,767.0,678.0,799.0,1673.0,1.04
ExMu[249],32.298,5.232,23.132,42.823,0.173,0.122,914.0,914.0,742.0,1827.0,1.02
ExMu[250],18.164,3.375,11.336,24.142,0.165,0.117,420.0,420.0,323.0,1474.0,1.02
ExMu[251],49.977,11.187,31.171,69.551,2.213,1.583,26.0,26.0,27.0,219.0,1.1
ExMu[252],33.104,5.223,23.88,43.047,0.484,0.343,116.0,116.0,107.0,2105.0,1.03
ExMu[253],30.936,4.922,21.889,40.627,0.173,0.122,810.0,810.0,579.0,1708.0,1.03
ExMu[254],32.294,5.292,22.644,42.173,0.669,0.476,62.0,62.0,63.0,1742.0,1.04
ExMu[255],41.917,24.189,11.785,77.158,3.354,2.385,52.0,52.0,31.0,621.0,1.09
ExMu[256],52.336,40.599,10.921,152.045,11.243,8.135,13.0,13.0,19.0,31.0,1.14
ExMu[257],30.238,6.099,17.688,40.61,0.29,0.205,442.0,442.0,289.0,1583.0,1.03
ExMu[258],26.859,5.739,16.663,37.795,0.321,0.227,319.0,319.0,287.0,1604.0,1.03
ExMu[259],26.859,5.739,16.663,37.795,0.321,0.227,319.0,319.0,287.0,1604.0,1.03
ExMu[260],44.439,8.606,27.454,60.065,0.262,0.185,1079.0,1079.0,537.0,1604.0,1.02
ExMu[261],60.291,14.103,35.779,87.198,0.924,0.654,233.0,233.0,142.0,1534.0,1.02
ExMu[262],32.624,6.344,20.867,44.761,0.181,0.128,1232.0,1232.0,852.0,1537.0,1.03
ExMu[263],50.244,10.141,30.18,68.798,0.311,0.22,1065.0,1065.0,482.0,1754.0,1.03
ExMu[264],39.21,15.023,16.862,65.818,0.601,0.425,626.0,626.0,185.0,1493.0,1.03
ExMu[265],36.719,13.883,15.803,61.159,0.596,0.422,542.0,542.0,181.0,1539.0,1.03
ExMu[266],39.125,20.39,8.822,71.465,0.529,0.374,1483.0,1483.0,445.0,1640.0,1.06
ExMu[267],72.637,28.926,25.847,122.974,5.056,3.608,33.0,33.0,20.0,23.0,1.13
ExMu[268],448.455,167.858,169.147,740.93,33.256,23.79,25.0,25.0,29.0,187.0,1.09
ExMu[269],506.34,134.178,277.75,752.57,8.755,6.198,235.0,235.0,181.0,1077.0,1.03
ExMu[270],584.576,340.487,141.525,1191.208,47.488,33.772,51.0,51.0,34.0,1321.0,1.08
ExMu[271],974.106,196.693,622.16,1353.649,7.532,5.329,682.0,682.0,603.0,2261.0,1.02
ExMu[272],900.128,279.571,363.974,1419.088,24.283,17.209,133.0,133.0,120.0,263.0,1.03
ExMu[273],1010.039,509.004,328.634,2157.019,66.81,47.482,58.0,58.0,101.0,59.0,1.11
ExMu[274],641.515,158.867,318.962,934.407,4.406,3.12,1300.0,1297.0,1057.0,1470.0,1.04
ExMu[275],1066.5,529.122,228.946,1861.511,81.689,58.169,42.0,42.0,37.0,1063.0,1.07
ExMu[276],1180.679,458.571,347.081,1962.72,85.929,61.394,28.0,28.0,29.0,94.0,1.09
ExMu[277],328.521,161.043,111.393,634.893,18.891,13.412,73.0,73.0,43.0,685.0,1.06
ExMu[278],398.171,152.192,169.317,678.462,20.015,14.225,58.0,58.0,55.0,299.0,1.07
ExMu[279],632.536,148.093,375.004,927.23,5.4,3.82,752.0,752.0,695.0,1760.0,1.03
ExMu[280],934.132,444.352,267.878,1721.021,14.167,10.02,984.0,984.0,664.0,1918.0,1.06
ExMu[281],1014.559,258.769,535.588,1463.039,43.965,32.823,35.0,32.0,38.0,110.0,1.07
ExMu[282],509.594,103.085,320.714,699.113,5.59,3.956,340.0,340.0,288.0,1397.0,1.02
ExMu[283],352.537,265.807,65.025,846.097,48.829,34.873,30.0,30.0,52.0,19.0,1.08
ExMu[284],511.827,184.183,221.57,852.185,18.161,12.878,103.0,103.0,78.0,1430.0,1.04
ExMu[285],180.491,70.569,70.472,303.622,10.586,7.535,44.0,44.0,52.0,404.0,1.06
ExMu[286],754.095,294.149,249.511,1269.281,24.049,17.038,150.0,150.0,126.0,46.0,1.08
ExMu[287],130.651,102.298,29.235,340.156,14.857,10.571,47.0,47.0,81.0,757.0,1.06
ExMu[288],590.107,329.456,110.02,1237.882,21.668,15.341,231.0,231.0,300.0,1185.0,1.09
ExMu[289],236.138,90.475,88.74,405.513,3.279,2.32,761.0,761.0,493.0,1828.0,1.03
ExMu[290],814.98,184.147,467.556,1151.053,10.293,7.285,320.0,320.0,192.0,1379.0,1.02
ExMu[291],1168.917,577.925,242.559,2195.333,61.692,43.769,88.0,88.0,77.0,552.0,1.04
ExMu[292],231.001,93.932,85.012,406.554,5.448,3.856,297.0,297.0,268.0,1414.0,1.03
ExMu[293],209.224,96.198,81.983,385.456,15.148,10.79,40.0,40.0,25.0,33.0,1.11
ExMu[294],376.767,85.164,228.899,548.683,3.971,2.81,460.0,460.0,462.0,1830.0,1.02
ExMu[295],501.741,188.381,212.592,861.384,24.373,17.32,60.0,60.0,62.0,229.0,1.06
ExMu[296],1237.491,541.071,526.646,2339.46,107.563,76.953,25.0,25.0,23.0,112.0,1.11
ExMu[297],76.432,36.53,27.494,140.23,5.919,4.218,38.0,38.0,21.0,21.0,1.13
ExMu[298],107.243,19.8,72.61,145.497,1.765,1.251,126.0,126.0,128.0,1224.0,1.03
ExMu[299],107.243,19.8,72.61,145.497,1.765,1.251,126.0,126.0,128.0,1224.0,1.03
ExMu[300],109.948,43.654,48.227,187.474,6.861,4.887,40.0,40.0,21.0,23.0,1.13
ExMu[301],321.259,168.511,61.281,589.573,4.964,3.511,1152.0,1152.0,827.0,1330.0,1.06
ExMu[302],57.279,22.388,26.687,106.878,5.607,4.122,16.0,15.0,23.0,31.0,1.12
ExMu[303],426.368,203.072,131.283,784.659,13.039,9.231,243.0,243.0,178.0,1290.0,1.03
ExMu[304],185.26,131.336,44.992,392.359,17.873,12.707,54.0,54.0,28.0,1037.0,1.09
ExMu[305],282.859,207.299,54.288,591.495,25.647,18.217,65.0,65.0,32.0,1422.0,1.08
ExMu[306],666.568,167.555,344.618,949.114,22.84,16.451,54.0,52.0,54.0,899.0,1.05
ExMu[307],1014.559,258.769,535.588,1463.039,43.965,32.823,35.0,32.0,38.0,110.0,1.07
ExMu[308],328.521,161.043,111.393,634.893,18.891,13.412,73.0,73.0,43.0,685.0,1.06
ExMu[309],298.215,164.416,35.997,573.171,40.652,31.784,16.0,14.0,21.0,41.0,1.13
ExMu[310],492.272,181.9,199.424,816.342,24.479,17.401,55.0,55.0,45.0,594.0,1.06
ExMu[311],297.234,103.635,117.756,486.296,6.429,4.551,260.0,260.0,222.0,2015.0,1.05
ExMu[312],1370.506,342.36,814.602,2015.812,27.575,19.535,154.0,154.0,124.0,1115.0,1.03
ExMu[313],180.491,70.569,70.472,303.622,10.586,7.535,44.0,44.0,52.0,404.0,1.06
ExMu[314],180.491,70.569,70.472,303.622,10.586,7.535,44.0,44.0,52.0,404.0,1.06
ExMu[315],87.932,36.156,36.274,158.403,9.048,6.519,16.0,16.0,22.0,39.0,1.14
ExMu[316],509.594,103.085,320.714,699.113,5.59,3.956,340.0,340.0,288.0,1397.0,1.02
ExMu[317],352.537,265.807,65.025,846.097,48.829,34.873,30.0,30.0,52.0,19.0,1.08
ExMu[318],398.171,152.192,169.317,678.462,20.015,14.225,58.0,58.0,55.0,299.0,1.07
ExMu[319],129.879,85.388,19.965,321.812,16.301,11.651,27.0,27.0,30.0,31.0,1.09
ExMu[320],506.34,134.178,277.75,752.57,8.755,6.198,235.0,235.0,181.0,1077.0,1.03
ExMu[321],584.576,340.487,141.525,1191.208,47.488,33.772,51.0,51.0,34.0,1321.0,1.08
ExMu[322],107.243,19.8,72.61,145.497,1.765,1.251,126.0,126.0,128.0,1224.0,1.03
ExMu[323],582.263,308.37,238.28,1210.385,90.089,66.068,12.0,11.0,17.0,75.0,1.16
ExMu[324],301.13,101.059,127.618,487.134,4.317,3.054,548.0,548.0,299.0,1115.0,1.05
ExMu[325],20.938,11.745,6.897,38.47,0.407,0.288,833.0,833.0,574.0,1475.0,1.04
ExMu[326],750.917,659.889,111.318,1706.358,54.873,38.88,145.0,145.0,31.0,354.0,1.09
ExMu[327],189.682,88.87,35.522,329.378,16.664,12.153,28.0,27.0,32.0,332.0,1.08
ExMu[328],189.682,88.87,35.522,329.378,16.664,12.153,28.0,27.0,32.0,332.0,1.08
ExMu[329],292.173,211.66,33.202,649.481,33.544,23.895,40.0,40.0,25.0,64.0,1.11
ExMu[330],231.001,93.932,85.012,406.554,5.448,3.856,297.0,297.0,268.0,1414.0,1.03
ExMu[331],308.407,236.018,63.232,811.931,37.883,26.991,39.0,39.0,95.0,22.0,1.05
ExMu[332],109.948,43.654,48.227,187.474,6.861,4.887,40.0,40.0,21.0,23.0,1.13
ExMu[333],50.101,78.227,10.638,97.491,2.955,2.09,701.0,701.0,270.0,965.0,1.06
ExMu[334],130.651,102.298,29.235,340.156,14.857,10.571,47.0,47.0,81.0,757.0,1.06
ExMu[335],179.638,98.983,49.343,338.422,21.566,15.466,21.0,21.0,23.0,100.0,1.11
ExMu[336],492.272,181.9,199.424,816.342,24.479,17.401,55.0,55.0,45.0,594.0,1.06
ExMu[337],236.138,90.475,88.74,405.513,3.279,2.32,761.0,761.0,493.0,1828.0,1.03
ExMu[338],138.457,107.085,33.101,281.98,5.505,3.895,378.0,378.0,173.0,1621.0,1.04
ExMu[339],1260.964,432.742,442.722,2049.526,48.418,38.043,80.0,65.0,116.0,66.0,1.03
ExMu[340],266.869,142.807,37.715,521.574,35.885,27.882,16.0,14.0,21.0,55.0,1.15
ExMu[341],105.075,77.628,13.233,276.49,16.287,11.668,23.0,23.0,21.0,21.0,1.13
ExMu[342],589.152,245.667,239.754,1019.023,57.304,41.181,18.0,18.0,25.0,295.0,1.12
ExMu[343],814.98,184.147,467.556,1151.053,10.293,7.285,320.0,320.0,192.0,1379.0,1.02
ExMu[344],36.266,20.554,13.074,69.472,1.418,1.004,210.0,210.0,86.0,1649.0,1.04
ExMu[345],194.462,66.531,80.565,316.953,4.548,3.22,214.0,214.0,242.0,826.0,1.04
ExMu[346],195.671,58.889,91.325,302.707,2.444,1.729,581.0,581.0,421.0,1361.0,1.06
ExMu[347],121.719,51.12,29.845,203.247,9.962,7.764,26.0,22.0,29.0,272.0,1.09
ExMu[348],191.834,117.79,81.644,425.808,18.325,13.051,41.0,41.0,29.0,138.0,1.09
ExMu[349],191.834,117.79,81.644,425.808,18.325,13.051,41.0,41.0,29.0,138.0,1.09
ExMu[350],250.013,183.792,49.957,501.303,5.8,4.175,1004.0,969.0,113.0,1371.0,1.09
ExMu[351],27.414,23.281,5.025,69.683,3.284,2.336,50.0,50.0,29.0,249.0,1.09
ExMu[352],42.326,37.916,7.942,111.749,5.184,3.686,53.0,53.0,34.0,504.0,1.08
ExMu[353],351.294,298.576,31.16,974.148,98.545,72.024,9.0,9.0,13.0,21.0,1.23
ExMu[354],45.042,75.161,8.646,88.449,2.884,2.04,679.0,679.0,277.0,940.0,1.06
ExMu[355],12.207,3.097,7.097,17.91,0.411,0.292,57.0,57.0,45.0,46.0,1.06
ExMu[356],12.207,3.097,7.097,17.91,0.411,0.292,57.0,57.0,45.0,46.0,1.06
ExMu[357],18.197,4.366,10.23,25.489,0.649,0.462,45.0,45.0,43.0,1432.0,1.06
ExMu[358],57.279,22.388,26.687,106.878,5.607,4.122,16.0,15.0,23.0,31.0,1.12
ExMu[359],51.912,14.499,27.225,79.568,1.811,1.286,64.0,64.0,58.0,914.0,1.05
ExMu[360],8.738,2.527,4.774,13.337,0.232,0.165,118.0,118.0,135.0,1183.0,1.02
ExMu[361],8.738,2.527,4.774,13.337,0.232,0.165,118.0,118.0,135.0,1183.0,1.02
ExMu[362],8.738,2.527,4.774,13.337,0.232,0.165,118.0,118.0,135.0,1183.0,1.02
ExMu[363],14.613,3.565,8.253,20.97,0.709,0.519,25.0,24.0,28.0,340.0,1.09
ExMu[364],14.613,3.565,8.253,20.97,0.709,0.519,25.0,24.0,28.0,340.0,1.09
ExMu[365],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[366],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[367],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[368],17.902,3.961,10.71,24.576,0.538,0.382,54.0,54.0,50.0,1792.0,1.05
ExMu[369],17.902,3.961,10.71,24.576,0.538,0.382,54.0,54.0,50.0,1792.0,1.05
ExMu[370],17.902,3.961,10.71,24.576,0.538,0.382,54.0,54.0,50.0,1792.0,1.05
ExMu[371],17.902,3.961,10.71,24.576,0.538,0.382,54.0,54.0,50.0,1792.0,1.05
ExMu[372],17.902,3.961,10.71,24.576,0.538,0.382,54.0,54.0,50.0,1792.0,1.05
ExMu[373],21.233,7.638,10.753,35.591,1.002,0.712,58.0,58.0,39.0,1119.0,1.07
ExMu[374],21.233,7.638,10.753,35.591,1.002,0.712,58.0,58.0,39.0,1119.0,1.07
ExMu[375],21.233,7.638,10.753,35.591,1.002,0.712,58.0,58.0,39.0,1119.0,1.07
ExMu[376],21.233,7.638,10.753,35.591,1.002,0.712,58.0,58.0,39.0,1119.0,1.07
ExMu[377],21.8,7.199,12.148,33.799,1.203,0.858,36.0,36.0,23.0,129.0,1.11
ExMu[378],21.8,7.199,12.148,33.799,1.203,0.858,36.0,36.0,23.0,129.0,1.11
ExMu[379],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[380],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[381],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[382],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[383],18.803,5.688,9.155,28.397,0.477,0.338,142.0,142.0,232.0,1409.0,1.05
ExMu[384],12.207,3.097,7.097,17.91,0.411,0.292,57.0,57.0,45.0,46.0,1.06
ExMu[385],12.207,3.097,7.097,17.91,0.411,0.292,57.0,57.0,45.0,46.0,1.06
ExMu[386],12.207,3.097,7.097,17.91,0.411,0.292,57.0,57.0,45.0,46.0,1.06
ExMu[387],15.77,8.015,5.635,29.341,0.807,0.573,99.0,99.0,68.0,84.0,1.04
ExMu[388],51.912,14.499,27.225,79.568,1.811,1.286,64.0,64.0,58.0,914.0,1.05
ExMu[389],51.912,14.499,27.225,79.568,1.811,1.286,64.0,64.0,58.0,914.0,1.05
ExMu[390],21.233,7.638,10.753,35.591,1.002,0.712,58.0,58.0,39.0,1119.0,1.07
ExMu[391],21.233,7.638,10.753,35.591,1.002,0.712,58.0,58.0,39.0,1119.0,1.07
ExMu[392],57.279,22.388,26.687,106.878,5.607,4.122,16.0,15.0,23.0,31.0,1.12
ExMu[393],57.279,22.388,26.687,106.878,5.607,4.122,16.0,15.0,23.0,31.0,1.12
ExMu[394],59.001,20.832,23.247,94.995,1.399,0.991,222.0,222.0,160.0,1847.0,1.02
ExMu[395],59.001,20.832,23.247,94.995,1.399,0.991,222.0,222.0,160.0,1847.0,1.02
ExMu[396],60.179,20.469,25.263,98.617,0.687,0.486,888.0,888.0,744.0,1063.0,1.03
ExMu[397],60.179,20.469,25.263,98.617,0.687,0.486,888.0,888.0,744.0,1063.0,1.03
ExMu[398],70.579,17.298,38.563,100.818,2.043,1.451,72.0,72.0,65.0,1415.0,1.04
ExMu[399],70.579,17.298,38.563,100.818,2.043,1.451,72.0,72.0,65.0,1415.0,1.04
ExMu[400],51.912,14.499,27.225,79.568,1.811,1.286,64.0,64.0,58.0,914.0,1.05
ExMu[401],51.912,14.499,27.225,79.568,1.811,1.286,64.0,64.0,58.0,914.0,1.05
ExMu[402],67.349,30.042,30.67,133.211,6.1,4.366,24.0,24.0,23.0,83.0,1.11
ExMu[403],67.349,30.042,30.67,133.211,6.1,4.366,24.0,24.0,23.0,83.0,1.11
ExMu[404],20.296,7.586,7.291,34.188,0.53,0.375,205.0,205.0,128.0,440.0,1.04
ExMu[405],20.296,7.586,7.291,34.188,0.53,0.375,205.0,205.0,128.0,440.0,1.04
ExMu[406],60.408,21.853,26.358,100.037,1.279,0.905,292.0,292.0,261.0,1145.0,1.04
ExMu[407],60.408,21.853,26.358,100.037,1.279,0.905,292.0,292.0,261.0,1145.0,1.04
ExMu[408],19.521,4.791,11.225,28.939,0.152,0.117,996.0,836.0,988.0,2114.0,1.03
ExMu[409],19.521,4.791,11.225,28.939,0.152,0.117,996.0,836.0,988.0,2114.0,1.03
ExMu[410],19.521,4.791,11.225,28.939,0.152,0.117,996.0,836.0,988.0,2114.0,1.03
ExMu[411],376.874,222.207,39.73,696.69,17.324,12.272,165.0,165.0,71.0,20.0,1.07
ExMu[412],85.031,63.631,18.728,208.246,9.257,6.587,47.0,47.0,67.0,1416.0,1.07
ExMu[413],72.637,28.926,25.847,122.974,5.056,3.608,33.0,33.0,20.0,23.0,1.13
ExMu[414],13.608,5.351,5.72,23.08,0.754,0.536,50.0,50.0,40.0,1362.0,1.07
ExMu[415],980.264,348.865,362.552,1627.325,9.392,6.643,1380.0,1380.0,1202.0,1376.0,1.06
ExMu[416],675.32,355.434,75.457,1238.99,18.367,12.997,374.0,374.0,272.0,951.0,1.09
ExMu[417],15.77,8.015,5.635,29.341,0.807,0.573,99.0,99.0,68.0,84.0,1.04
ExMu[418],12.207,3.097,7.097,17.91,0.411,0.292,57.0,57.0,45.0,46.0,1.06
ExMu[419],14.633,5.18,5.433,24.4,0.28,0.214,342.0,294.0,376.0,1772.0,1.04
ExMu[420],10.021,3.711,4.391,17.061,0.313,0.222,140.0,140.0,90.0,1800.0,1.03
ExMu[421],15.77,8.015,5.635,29.341,0.807,0.573,99.0,99.0,68.0,84.0,1.04
ExMu[422],12.207,3.097,7.097,17.91,0.411,0.292,57.0,57.0,45.0,46.0,1.06
